movieId,genre
47610,Romance
52604,Mystery
53123,Drama
57368,Mystery
58299,Animation
60487,Comedy
64575,Drama
68793,Comedy
72692,Fantasy
74089,Fantasy
86355,Sci-Fi
86644,Drama
87529,Adventure
91483,Action
92507,Thriller
93563,Thriller
95720,Comedy
95875,Action
96616,Comedy
97665,Adventure
104017,Action
107436,Mystery
107953,Animation
111617,Comedy
114066,Musical
114662,Action
118270,Thriller
118862,Comedy
122932,Children
126577,Fantasy
132422,Thriller
135536,Action
141994,Comedy
146244,Romance
153070,Fantasy
157122,Drama
157407,Action
179073,Comedy
179401,Action
96832,Mystery
126,Fantasy
150,Drama
587,Romance
597,Comedy
782,Thriller
801,Comedy
1064,Comedy
1201,Adventure
1457,Romance
1826,Children
1848,Children
1920,War
2053,Comedy
2363,Horror
2498,Comedy
2503,Drama
2890,War
2916,Action
3238,Thriller
3269,Romance
3357,Romance
3433,Action
3771,Adventure
3950,Drama
4789,Horror
4846,Comedy
4898,Thriller
4902,Thriller
5463,Adventure
6689,Romance
6945,Documentary
6948,Documentary
6990,Drama
7007,Thriller
7047,Action
7099,Drama
7108,Drama
7756,Action
7835,Crime
8640,Drama
8778,Crime
25782,Comedy
26614,Mystery
27618,Sci-Fi
27822,Thriller
31427,Mystery
31700,Children
32029,Crime
34534,Action
36276,Thriller
36509,Sci-Fi
40815,Fantasy
43908,Drama
45672,Romance
46367,Crime
47725,Romance
50440,Thriller
52579,Musical
53318,Comedy
56333,Comedy
57504,Comedy
57669,Thriller
58404,Sci-Fi
61401,Action
63436,Horror
64030,Action
67197,Sci-Fi
72479,War
74698,Comedy
75813,Drama
79132,Action
79897,Mystery
81132,Film-Noir
83827,Documentary
85131,Action
85796,Crime
86028,Crime
89343,Thriller
91128,Comedy
95135,Comedy
96518,Thriller
100498,Crime
102025,Horror
103249,Horror
104243,Thriller
109633,Romance
113278,Animation
116887,Action
135456,Animation
136353,Children
148982,Horror
151315,Comedy
162828,Crime
166291,Drama
173307,Sci-Fi
183611,Horror
6,Crime
249,Drama
316,Action
420,Thriller
544,Action
546,Children
551,Children
782,Drama
829,Musical
1353,Drama
1547,Children
1597,Drama
1859,Drama
1939,Drama
1967,Fantasy
2278,Thriller
2358,War
2367,Romance
2381,Crime
2504,Comedy
2549,Sci-Fi
2616,Crime
2665,Sci-Fi
2683,Comedy
2733,Adventure
2735,Comedy
2747,Horror
3355,Mystery
3400,Fantasy
3439,Children
3537,Drama
3557,Mystery
3744,Thriller
3920,Mystery
4019,Drama
4356,Comedy
4873,Fantasy
5112,Drama
5640,Horror
5746,Horror
5810,Drama
6093,Animation
6228,Romance
6344,Comedy
6358,Comedy
6536,Fantasy
6783,Drama
6982,War
7087,Adventure
7248,Drama
7570,Thriller
7581,Drama
7700,Thriller
7841,Fantasy
7883,Drama
8450,Romance
8919,Comedy
8959,Drama
25795,Drama
26498,Drama
27317,Mystery
30894,Horror
31424,Horror
32009,Romance
33164,Thriller
37830,Action
38198,Documentary
41627,Drama
45662,Thriller
49274,Comedy
51884,Romance
53996,Thriller
56060,War
60950,Drama
61026,Action
61073,Action
69224,Romance
70728,Thriller
72624,Drama
80083,Adventure
83480,Drama
85025,Drama
89039,Drama
91488,Children
91784,Comedy
91978,Thriller
93598,Crime
96283,Children
100326,Crime
112512,Animation
118706,Mystery
123310,Action
155659,Drama
159193,Romance
161922,Comedy
162590,Comedy
170813,Action
172587,Animation
175585,Thriller
187031,Adventure
135,Comedy
161,War
285,Drama
320,Film-Noir
410,Children
461,Drama
494,Action
519,Crime
574,Drama
631,Romance
637,Comedy
928,Drama
929,Film-Noir
1374,Thriller
1552,Action
1659,Drama
1834,Crime
1882,Sci-Fi
1891,Thriller
2009,Sci-Fi
2122,Thriller
2141,Comedy
2245,Comedy
2291,Fantasy
2399,Adventure
2453,Fantasy
2483,Thriller
2565,Drama
2657,Sci-Fi
2871,Drama
2871,Thriller
3053,Drama
3108,Fantasy
3113,Action
3618,Crime
3658,Sci-Fi
3664,Thriller
3714,Drama
3852,Comedy
3984,Action
4037,Mystery
4133,Adventure
4205,Romance
4211,Drama
4736,Drama
4743,Comedy
4902,Horror
4921,Romance
5008,Drama
5069,Drama
5298,Romance
5451,Drama
5475,Drama
6078,Action
6217,Drama
6294,Adventure
6509,Drama
6629,Mystery
6750,Romance
7076,Crime
7841,Sci-Fi
8207,Crime
8511,Comedy
8955,Thriller
25797,Musical
25959,Comedy
26875,Film-Noir
27802,Crime
31422,Children
32029,Thriller
32139,Drama
36708,Animation
37727,Action
40959,Comedy
43928,Action
47629,Drama
53322,Crime
53468,Thriller
53996,Sci-Fi
55116,Thriller
56782,Drama
58103,Action
59315,Adventure
64249,Comedy
66297,Comedy
66665,Drama
68835,Romance
73106,Comedy
73881,Drama
77561,Thriller
79274,Action
80917,Sci-Fi
84152,Sci-Fi
86290,Comedy
86880,Adventure
88356,Comedy
93040,War
94780,Action
99532,Romance
101973,Drama
103228,Adventure
106839,Drama
107408,Drama
110286,Thriller
117192,Adventure
117867,Drama
117895,Thriller
120783,Action
128842,Fantasy
129397,Action
130490,Action
131714,Adventure
135137,Action
148675,Fantasy
160422,War
160563,Action
162606,Thriller
166568,Thriller
170937,Comedy
172881,Animation
175585,Drama
179813,Drama
68835,Fantasy
147662,Adventure
57,Drama
208,Action
330,Action
377,Thriller
502,Children
802,Romance
839,Thriller
888,Adventure
945,Comedy
1010,Comedy
1179,Drama
1216,Romance
1281,War
1344,Thriller
1748,Sci-Fi
1860,Drama
2017,Fantasy
2318,Drama
2531,Action
2572,Comedy
2654,Fantasy
2710,Drama
2802,Thriller
2924,Comedy
3157,Fantasy
3169,Thriller
3176,Mystery
3213,Animation
3327,Documentary
3412,Children
3681,Action
3711,Drama
3740,Fantasy
3841,Comedy
4037,Film-Noir
4130,Comedy
4863,Comedy
5298,Comedy
5461,Comedy
5553,Thriller
5746,Sci-Fi
6308,Comedy
6442,Comedy
6912,Comedy
6974,Crime
7222,Comedy
7360,Drama
7379,War
7445,Crime
7451,Comedy
7492,Drama
7988,Sci-Fi
8012,Drama
8337,War
8531,Crime
26231,Crime
26365,Thriller
26523,Horror
26696,Action
27584,Mystery
27744,Romance
34323,Horror
42015,Drama
43932,Drama
44022,Adventure
46772,Comedy
47491,Comedy
49265,Drama
51086,Drama
51357,Drama
51666,Thriller
54259,Romance
55094,Drama
57669,Comedy
58315,Comedy
60030,Horror
60074,Adventure
61026,Adventure
62113,Comedy
68600,Comedy
68848,Romance
69654,Action
70286,Thriller
72330,Drama
78105,Action
79057,Sci-Fi
80864,Romance
82152,Romance
88140,Adventure
90374,Thriller
95473,Adventure
96861,Thriller
97024,Romance
99114,Western
103141,Adventure
104780,Adventure
104875,Adventure
106782,Drama
110330,Drama
114662,War
115170,Drama
115569,Crime
117572,Comedy
132660,Romance
136778,Comedy
136864,Adventure
157172,Action
158238,Crime
165101,Thriller
168418,Comedy
179401,Adventure
193587,Action
24,Drama
61,Thriller
524,Drama
806,Drama
914,Romance
922,Drama
926,Drama
1029,Musical
1078,Comedy
1254,Action
1267,Crime
1353,Comedy
1391,Action
1587,Adventure
1966,Comedy
1979,Horror
2000,Comedy
2131,Drama
2164,Drama
2212,Drama
2296,Comedy
2327,Fantasy
2490,Action
2607,Drama
2739,Drama
2841,Horror
2912,Drama
3103,Romance
3174,Comedy
3272,Crime
3287,Children
3300,Sci-Fi
3535,Crime
3546,Thriller
3700,Sci-Fi
3707,Romance
3827,Action
4040,Comedy
4126,Drama
4553,Thriller
4608,Crime
4625,Thriller
4809,Drama
5267,Drama
5268,Drama
5437,Thriller
5591,Children
5636,Comedy
5673,Comedy
5782,Action
5971,Animation
5990,Fantasy
6023,Comedy
6329,Drama
6357,Comedy
6564,Thriller
6603,Crime
6849,Fantasy
7088,Drama
7307,Adventure
8456,Crime
8477,Romance
8484,Drama
8667,Romance
33558,Drama
33669,Drama
34338,Documentary
34405,Sci-Fi
39516,Drama
46965,Comedy
52319,Action
53453,Fantasy
54116,Drama
54881,Documentary
55036,Drama
55290,Mystery
56251,Sci-Fi
59126,Documentary
59947,Action
60803,Animation
64034,War
64231,Crime
65514,War
65982,Action
70301,Crime
72178,War
81834,Action
85056,Action
86880,Action
86880,Fantasy
89898,Comedy
94780,Adventure
95771,Adventure
96411,Documentary
96945,Comedy
98961,Thriller
101142,Animation
102123,Action
103235,Thriller
108932,Comedy
109687,Documentary
114627,Drama
114818,Comedy
122900,Action
126088,Children
144976,Horror
149354,Comedy
161634,Thriller
173619,Comedy
178827,Children
183295,Mystery
111,Thriller
156,Comedy
216,Comedy
280,Drama
293,Thriller
552,Romance
661,Adventure
674,Adventure
706,Drama
1066,Musical
1256,War
1489,Children
1542,Comedy
1645,Drama
1762,Sci-Fi
1907,Children
2034,Sci-Fi
2036,Children
2077,Adventure
2081,Musical
2316,Fantasy
2355,Comedy
2594,Drama
2741,Thriller
2982,Horror
3325,Comedy
3527,Thriller
3634,Thriller
3742,War
3895,Crime
3940,Horror
4234,Thriller
4367,Action
4387,Action
4474,Drama
5076,Drama
5128,Fantasy
5300,Action
5414,Crime
5553,Comedy
5563,Crime
5569,Thriller
5657,Drama
5882,Sci-Fi
6271,Drama
6407,Comedy
6687,Comedy
6803,Horror
6821,Comedy
7247,Adventure
7305,Drama
8593,Action
8908,Action
25927,Thriller
26038,Romance
26085,Adventure
26840,Crime
37444,Comedy
39400,Mystery
40583,Thriller
42418,Adventure
42632,Crime
45501,Comedy
46062,Children
46976,Comedy
47810,Thriller
48780,Sci-Fi
51540,Thriller
59985,Comedy
62956,Sci-Fi
68205,Comedy
68480,Action
68954,Animation
68959,Animation
69131,Action
69306,Thriller
70159,Thriller
70703,Adventure
71468,Fantasy
74458,Thriller
78174,Romance
80219,Crime
81535,Mystery
81681,Romance
85401,Action
86190,Thriller
86781,Drama
90345,Thriller
91690,Comedy
95654,Children
96110,Comedy
97913,Comedy
99992,Drama
102278,Thriller
113348,Action
114670,Horror
116849,Romance
117444,Animation
131739,Adventure
132462,Drama
135937,Thriller
136018,Drama
136816,Comedy
139855,Fantasy
147378,Children
155288,War
156607,Drama
158721,Thriller
159690,Action
167732,Drama
1,Adventure
17,Romance
20,Comedy
80,Children
223,Comedy
267,Comedy
372,Comedy
440,Comedy
587,Fantasy
588,Adventure
595,Musical
680,Sci-Fi
933,Crime
948,Drama
1066,Comedy
1272,Drama
1733,Drama
1881,Musical
1907,Animation
2025,Drama
2044,Fantasy
2166,Thriller
2205,Comedy
2208,Drama
2259,Comedy
2476,War
2561,Crime
2925,Drama
2936,Comedy
3130,Drama
3175,Comedy
3355,Thriller
3435,Drama
3438,Fantasy
3578,Action
3925,Comedy
3986,Action
3988,Fantasy
3996,Drama
4125,Comedy
4289,Comedy
4317,Comedy
4436,Mystery
4467,Adventure
4642,Drama
4782,Comedy
5109,Animation
5189,Sci-Fi
5220,Action
5349,Adventure
5570,Thriller
5696,Drama
5767,Crime
5974,Adventure
6319,Comedy
6614,Crime
6774,Horror
6809,Thriller
6953,Crime
7059,Drama
7122,Comedy
7840,Adventure
8685,Drama
8718,Drama
8772,Drama
8949,Comedy
8965,Fantasy
8974,Adventure
25795,Romance
26142,Western
27731,Fantasy
32875,Comedy
33681,Fantasy
34271,Drama
37386,Action
41014,Horror
51084,Comedy
51903,Comedy
55282,Horror
58870,Comedy
61289,Western
65193,Romance
67168,Comedy
67799,Thriller
68597,Action
69529,Documentary
69712,Drama
73681,Comedy
73681,Drama
78142,Drama
80139,Documentary
84414,Adventure
85342,Drama
86721,Drama
87413,Comedy
89085,Drama
90528,Drama
92494,Comedy
95717,Adventure
95949,Comedy
109042,Adventure
111146,Children
118880,Horror
124853,Documentary
127172,Documentary
127323,Sci-Fi
132618,Drama
134853,Animation
136778,Drama
148775,Children
151781,Crime
169670,Horror
170297,Animation
175397,Fantasy
6313,Comedy
70533,Action
113,Drama
178,Drama
198,Crime
222,Drama
235,Comedy
455,Adventure
510,Drama
1040,Drama
1222,Drama
1245,Drama
1389,Action
1571,Comedy
1770,Crime
1900,Drama
1920,Fantasy
2033,Fantasy
2090,Crime
2125,Comedy
2171,Comedy
2174,Fantasy
2248,Comedy
2294,Animation
2399,Children
2414,Thriller
2600,Sci-Fi
2793,Thriller
2806,Thriller
3015,Thriller
3045,Drama
3101,Thriller
3250,Drama
3569,Drama
3573,Sci-Fi
3731,Drama
4047,War
4148,Thriller
4308,Musical
4446,Adventure
4748,Comedy
4749,Comedy
4879,Drama
5033,Drama
5106,Romance
5373,Drama
5375,Western
5609,Action
5804,Children
5882,Children
5970,Comedy
6223,Drama
6239,Adventure
6319,Drama
6493,Comedy
6549,Romance
6617,Western
6723,Action
6893,Crime
7056,Crime
7345,Comedy
7454,Action
7839,Comedy
8167,Action
8183,Comedy
8370,Crime
8494,Drama
8601,Drama
8755,Documentary
26590,Action
26741,Fantasy
26871,Romance
27408,Thriller
27618,Drama
33830,Adventure
34129,Comedy
36529,War
37444,Romance
37477,Comedy
42761,Adventure
43904,Thriller
47644,Drama
47997,Adventure
49530,Thriller
50442,Crime
51412,Thriller
51471,Drama
52328,Drama
54286,Action
55167,Adventure
55765,Crime
71494,Animation
71520,Comedy
73268,Action
77798,Fantasy
83976,Drama
86014,Comedy
87306,Mystery
87660,Drama
99750,Drama
100304,Action
102123,Comedy
104944,Drama
105801,Horror
106489,Fantasy
109191,Fantasy
111680,Comedy
118814,Romance
129354,Drama
129659,Drama
133712,Comedy
135518,Thriller
138702,Romance
145839,Drama
150596,Sci-Fi
150993,Comedy
159403,Horror
176371,Sci-Fi
187595,Action
188189,Comedy
86298,Adventure
186,Romance
234,Comedy
555,Thriller
616,Children
703,Drama
808,Children
1206,Thriller
1212,Thriller
1214,Sci-Fi
1395,Drama
1648,Comedy
1648,Drama
1829,Romance
1873,War
1926,Musical
1949,Drama
2349,Comedy
2460,Horror
2709,Children
2728,War
3022,War
3100,Drama
3390,Romance
3400,Children
3422,Romance
3799,Children
3865,Comedy
3984,Thriller
4016,Animation
4046,Drama
4144,Drama
4154,Animation
4273,Drama
4349,War
4354,Thriller
4419,Drama
4477,Comedy
4499,Comedy
4899,Comedy
4912,Musical
4915,Action
4941,Action
4965,Drama
5015,Romance
5088,Comedy
5113,Comedy
5540,Adventure
5543,Sci-Fi
5628,Drama
5884,Comedy
6186,War
6542,Comedy
7040,Drama
7114,Thriller
7117,Comedy
7121,Comedy
7541,Comedy
7614,Western
7988,Comedy
8132,Drama
8362,Romance
8465,Drama
8796,Comedy
26523,Thriller
27251,Comedy
27266,Drama
32587,Mystery
32632,Crime
33158,Action
36509,Thriller
37477,Crime
38583,Thriller
40966,Drama
43679,Mystery
46965,Thriller
47124,Adventure
52831,Thriller
54910,Comedy
55687,Documentary
55908,Drama
56339,Mystery
56941,Drama
58156,Comedy
58554,Drama
60303,Mystery
60941,Thriller
67695,Action
68319,Action
68347,Drama
71999,Romance
72405,Crime
72479,Drama
76293,Comedy
79132,Sci-Fi
82534,Drama
86059,Children
90376,Drama
91483,Film-Noir
93563,Action
95519,Adventure
99764,Animation
100553,Documentary
100737,Thriller
101088,Mystery
103755,Fantasy
104863,Drama
106648,Crime
114678,Adventure
115819,Comedy
115877,Comedy
118862,Drama
121715,Comedy
122882,Adventure
126090,Animation
134368,Comedy
138610,Thriller
140525,Mystery
142550,Action
146024,Comedy
155358,Thriller
157312,Comedy
158027,Drama
160872,Horror
172887,Sci-Fi
31410,Drama
143355,Action
42,Crime
258,Children
450,Drama
521,Crime
543,Thriller
563,Drama
564,Comedy
1223,Children
1263,War
1460,Mystery
1489,Animation
1642,Drama
1931,Drama
2016,Comedy
2055,Comedy
2098,Children
2182,Film-Noir
2186,Crime
2301,Musical
2327,Horror
2657,Musical
2677,Musical
2857,Fantasy
2939,Drama
2985,Thriller
3214,Drama
3266,Thriller
3313,Comedy
3355,Fantasy
3573,Horror
3947,Thriller
4042,War
4129,Romance
4312,Adventure
4440,Thriller
4496,Thriller
4701,Comedy
4830,Drama
4998,Crime
5011,Drama
5055,Drama
5303,Romance
5451,Comedy
6009,Crime
6153,Sci-Fi
6331,Documentary
6535,Comedy
6553,Drama
6660,Fantasy
6950,Adventure
7139,Romance
7179,Drama
7345,Children
8035,Crime
8807,Adventure
8861,Sci-Fi
25905,Romance
26681,War
26777,Drama
26840,Action
26840,Comedy
27311,Sci-Fi
27473,Thriller
27549,Crime
32289,Comedy
42002,Musical
44665,Drama
50798,Adventure
51037,Mystery
51709,Drama
52299,Documentary
56805,Musical
57669,Drama
58301,Thriller
60857,Drama
61248,Thriller
62792,Crime
68554,Thriller
71211,Crime
72554,Drama
72731,Fantasy
73023,Romance
74370,Thriller
75389,Thriller
76030,Thriller
79073,Documentary
82152,Drama
82242,Action
90600,Thriller
90888,Drama
91542,Thriller
93297,Action
99005,Crime
109241,Comedy
109850,Drama
110781,Children
114180,Mystery
115828,Adventure
116207,Thriller
117646,Comedy
122886,Fantasy
128736,Drama
131920,Drama
135937,Comedy
149406,Animation
151653,Comedy
156781,Comedy
159093,Action
161594,Animation
175435,Animation
176101,Adventure
183959,Comedy
56152,Children
65230,Comedy
58,Romance
158,Children
314,Mystery
456,Drama
457,Thriller
492,Comedy
605,Drama
836,Adventure
902,Romance
908,Mystery
1073,Fantasy
1124,Drama
1191,Musical
1281,Comedy
1328,Horror
1466,Drama
1527,Action
1617,Mystery
1647,Thriller
1951,Drama
2001,Crime
2023,Thriller
2076,Mystery
2097,Fantasy
2164,Comedy
2552,Comedy
2594,Sci-Fi
2628,Action
2662,Sci-Fi
2687,Adventure
2764,Drama
2837,Comedy
2987,Adventure
3056,Drama
3189,Drama
3441,War
3680,Documentary
3768,Action
3916,Drama
3928,Comedy
4695,Drama
4708,Musical
4846,Action
4926,Musical
5319,Crime
5415,Comedy
5503,Romance
6192,Romance
6291,Crime
6464,Comedy
6582,Crime
6638,Romance
6663,Comedy
6722,Action
6884,Thriller
7018,Thriller
7304,Fantasy
7373,Action
7820,Drama
8136,Horror
8720,Comedy
26158,Comedy
26422,Comedy
26713,Drama
27329,Documentary
27370,Comedy
27751,Thriller
31162,Drama
32213,Thriller
32234,Drama
33090,Comedy
33493,Action
39444,Comedy
44241,Fantasy
49932,Thriller
51167,Drama
51925,Thriller
52722,Thriller
57183,Drama
59604,Horror
60069,Children
60069,Romance
60471,Thriller
71304,Drama
71823,Romance
72226,Adventure
72424,Action
82667,Thriller
84152,Thriller
85261,Comedy
86286,Comedy
89753,Drama
90576,Comedy
91104,Drama
92192,Thriller
92243,War
95167,Adventure
95199,Drama
95510,Sci-Fi
95738,Mystery
97742,Mystery
99721,Thriller
100068,Comedy
103027,Comedy
111743,Western
117887,Children
120138,Fantasy
127390,Animation
128089,Comedy
132422,Comedy
136666,Comedy
146730,Drama
150401,Crime
150548,Action
155168,Comedy
183,Thriller
387,Comedy
451,Romance
516,Drama
627,Drama
704,Action
1037,Horror
1114,Drama
1127,Thriller
1175,Comedy
1377,Crime
1380,Musical
1495,Adventure
1544,Adventure
1641,Drama
1944,Drama
2106,Drama
2139,Drama
2148,Comedy
2204,Mystery
2431,Comedy
2447,Drama
2527,Sci-Fi
2568,Crime
2630,Drama
2674,Fantasy
2902,Horror
2919,Drama
2949,Action
3259,Romance
3410,Drama
3481,Romance
3617,Comedy
3679,Documentary
4033,War
4047,Drama
4232,Children
4333,Crime
4396,Action
4597,Drama
4625,Drama
4683,Drama
4847,Drama
4971,Drama
5291,Mystery
5388,Crime
5826,Western
5880,Thriller
5896,Comedy
6181,War
6300,Crime
6308,Crime
6705,Comedy
6783,Comedy
6791,Drama
6812,Action
6954,Comedy
7034,Romance
7040,Crime
7059,Children
7076,Drama
7134,Drama
7143,Adventure
7212,Romance
7302,Adventure
7307,Drama
7325,Action
7381,Crime
7810,Adventure
7834,Romance
8610,Fantasy
8738,Drama
8771,Mystery
9010,Drama
26386,Thriller
26603,Horror
27124,Thriller
27251,Adventure
27473,Crime
27706,Children
27773,Thriller
30803,Drama
30810,Adventure
32017,Comedy
32060,Mystery
33725,Comedy
33893,Thriller
36363,Comedy
36401,Thriller
41573,Comedy
43921,Crime
45361,Mystery
48082,Drama
49286,Comedy
49524,Drama
51024,Fantasy
52281,Action
53121,Comedy
60074,Comedy
60389,War
69211,Horror
69304,Fantasy
69453,Sci-Fi
72224,Comedy
72226,Comedy
76743,Action
77795,Sci-Fi
77841,Comedy
78218,Drama
78264,Romance
78499,Fantasy
81520,Drama
81788,Romance
82053,Comedy
89030,Horror
89208,Horror
90717,Action
90746,Action
91079,Drama
91666,Romance
93598,Thriller
95170,Animation
97757,Adventure
104925,Action
105211,Romance
111146,Adventure
111622,Romance
113313,Thriller
114935,Action
115969,War
119141,Comedy
119655,Children
122882,Action
122912,Action
127096,Sci-Fi
133712,Romance
135216,Sci-Fi
136341,Comedy
143896,Documentary
166526,Adventure
167296,Drama
171751,Comedy
175705,Horror
47446,Drama
50954,Romance
72308,Action
62,Drama
196,Horror
285,Horror
390,Crime
420,Comedy
456,Crime
574,Comedy
869,Drama
913,Film-Noir
919,Fantasy
1024,Children
1156,Drama
1396,Action
1413,Drama
1917,Romance
1967,Musical
2000,Drama
2095,Comedy
2096,Children
2153,Action
2266,Romance
2613,Sci-Fi
2726,Crime
2746,Musical
2794,Adventure
2890,Adventure
3034,Comedy
3190,Thriller
3253,Comedy
3475,Romance
3628,War
3681,Western
3758,Thriller
3774,Drama
3957,Drama
3978,Romance
4310,War
4326,Thriller
4337,Drama
4428,Drama
4442,Comedy
4478,Comedy
4489,Comedy
5015,Drama
5387,Drama
5462,Adventure
5466,Romance
5471,Romance
5902,Drama
6016,Action
6057,Action
6417,Action
6537,Adventure
6625,Children
6874,Thriller
6918,Drama
7325,Comedy
7802,Action
7834,Mystery
8607,Drama
27002,Documentary
27003,Action
27491,Thriller
27664,Drama
27708,Action
32554,Thriller
33312,Musical
33669,Comedy
41014,Crime
43917,Drama
43932,Mystery
50514,Drama
50872,Animation
53318,Romance
53519,Thriller
53993,Fantasy
65802,Action
67197,Mystery
82765,Comedy
87869,Comedy
89945,Sci-Fi
96691,Horror
98061,Crime
99721,Horror
101076,Thriller
101525,Crime
102760,Comedy
107951,Comedy
110102,Adventure
110130,Animation
110541,Comedy
111663,Action
118198,Drama
120919,Comedy
122246,Children
130518,Comedy
132796,Action
141928,Horror
142598,Horror
148166,Documentary
148978,Animation
152081,Comedy
156675,Mystery
163527,Comedy
171701,Drama
175585,Action
31522,Drama
102760,Crime
50,Mystery
69,Comedy
87,Comedy
256,Comedy
519,Drama
692,Thriller
731,Crime
1302,Fantasy
1305,Romance
1334,Horror
1377,Action
1468,Romance
1674,Thriller
1867,Adventure
1909,Action
2002,Drama
2075,War
2080,Comedy
2109,Comedy
2117,Drama
2203,Crime
2291,Drama
2382,Comedy
2403,Adventure
2492,Romance
3081,Mystery
3254,Comedy
3365,Western
3387,Mystery
3393,Fantasy
3426,Romance
3555,Action
3559,Drama
3753,Drama
4011,Comedy
4061,Romance
